cod_mun,mun,longitude,latitude
4208104,ITAIÓPOLIS,-49.9087562022231,-26.3371264112188
4208203,ITAJAÍ,-48.6570232083488,-26.9074262397995
4208302,ITAPEMA,-48.6173993861423,-27.095937883685604
4208401,ITAPIRANGA,-53.71480206490249,-27.175375089490398
4208450,ITAPOÁ,-48.6041676070776,-26.0060478870145
4208500,ITUPORANGA,-49.603414701133005,-27.414858490667502
4208609,JABORÁ,-51.7433538390133,-27.1728530868747
4208708,JACINTO MACHADO,-49.761768656406005,-29.0014186138235
4208807,JAGUARUNA,-49.04912898608521,-28.6249636892195
4208906,JARAGUÁ DO SUL,-49.0762988228022,-26.4904843494135
4208955,JARDINÓPOLIS,-52.8588992560494,-26.720569403503102
4209003,JOAÇABA,-51.50668973333771,-27.173944529232802
4209102,JOINVILLE,-48.849409143238,-26.3045176486541
4209151,JOSÉ BOITEUX,-49.623806686487505,-26.9546826165688
4209177,JUPIÁ,-52.7343805407579,-26.393702818029
4209201,LACERDÓPOLIS,-51.5628663690798,-27.2646000912219
4209300,LAGES,-50.3302224241895,-27.8172594631137
4209409,LAGUNA,-48.7813886217994,-28.483585953912
4209458,LAJEADO GRANDE,-52.5660348495432,-26.8609423456111
4209508,LAURENTINO,-49.7552636609799,-27.2123881016018
4209607,LAURO MULLER,-49.3943072672474,-28.3935851652629
4209706,LEBON RÉGIS,-50.6918278644481,-26.92911401117
4209805,LEOBERTO LEAL,-49.2894014989799,-27.5063895156567
4209854,LINDÓIA DO SUL,-52.0809226441985,-27.0474644814817
4209904,LONTRAS,-49.544829354684204,-27.1574865637255
4210001,LUIZ ALVES,-48.926046772299394,-26.7211107866955
4210035,LUZERNA,-51.4679460432033,-27.129896069211103
4210050,MACIEIRA,-51.3761219769561,-26.855212388547898
4210100,MAFRA,-49.801037528269205,-26.115228494253696
4210209,MAJOR GERCINO,-48.953353958887796,-27.4186604134206
4210308,MAJOR VIEIRA,-50.332986843316796,-26.357526536006
4210407,MARACAJÁ,-49.4543763245932,-28.850314606974603
4210506,MARAVILHA,-53.174818815895,-26.7616239472618
4210555,MAREMA,-52.62713541005589,-26.800421908754398
4210605,MASSARANDUBA,-48.9887446627143,-26.595458014667695
4210704,MATOS COSTA,-51.1574514436102,-26.4741154352025
4210803,MELEIRO,-49.629849360224895,-28.8324458208608
4210852,MIRIM DOCE,-50.0685637123754,-27.2012050831375
4210902,MODELO,-53.0535007992379,-26.778042075696202
4211009,MONDAÍ,-53.3986840279187,-27.103611694103304
4211058,MONTE CARLO,-50.974104678032504,-27.217678802079
4211108,MONTE CASTELO,-50.226271432884296,-26.4563624721632
4211207,MORRO DA FUMAÇA,-49.2132565084377,-28.654787843039603
4211256,MORRO GRANDE,-49.7187999838418,-28.799719536658603
4211306,NAVEGANTES,-48.6491829025091,-26.897439119271198
4211405,NOVA ERECHIM,-52.9112866654386,-26.901273398081898
4211454,NOVA ITABERABA,-52.811244054890004,-26.942889883636305
4211504,NOVA TRENTO,-48.92579543293451,-27.287771166785603
4211603,NOVA VENEZA,-49.503123581732204,-28.638232602301002
4211652,NOVO HORIZONTE,-52.834033390485295,-26.4461719902068
4211702,ORLEANS,-49.2914262911017,-28.360468966285502
4211751,OTACÍLIO COSTA,-50.11231468912911,-27.503846175008302
4211801,OURO,-51.620562178213994,-27.342488172435697
4211850,OURO VERDE,-52.31001920144261,-26.6959944195779
4211876,PAIAL,-52.5010887492735,-27.255157794113497
4211892,PAINEL,-50.1130097409793,-27.9145181854278
4211900,PALHOÇA,-48.670287918712205,-27.6470436836907
4212007,PALMA SOLA,-53.2799772512092,-26.3465081338035
4212056,PALMEIRA,-50.1590014055927,-27.582262070452398
4212106,PALMITOS,-53.162267292894896,-27.0702505491681
4212205,PAPANDUVA,-50.1632041973224,-26.3939830707766
4212239,PARAÍSO,-53.6753141316767,-26.615262970792898
4212254,PASSO DE TORRES,-49.725145272461994,-29.3234599051044
4212270,PASSOS MAIA,-52.061723800426996,-26.780889147192102
4212304,PAULO LOPES,-48.681495413588706,-27.949816232587
4212403,PEDRAS GRANDES,-49.186487547356,-28.437217649745698
4212502,PENHA,-48.6475729112698,-26.7688610927433
4212601,PERITIBA,-51.9098146670515,-27.3773092814998
4212700,PETROLÂNDIA,-49.6948686231007,-27.528126833000304
4212809,BALNEÁRIO PIÇARRAS,-48.6750513539987,-26.769170538502898
4212908,PINHALZINHO,-52.9822532451308,-26.848814334220098
4213005,PINHEIRO PRETO,-51.2305364835274,-27.0451346160511
4213104,PIRATUBA,-51.7586498276128,-27.415953551717703
4213153,PLANALTO ALEGRE,-52.8673520307871,-27.069459776079302
4213203,POMERODE,-49.17419752740021,-26.7448263965019
4213302,PONTE ALTA,-50.3771006508207,-27.467784072792302
4213351,PONTE ALTA DO NORTE,-50.465404267765706,-27.1690291828981
4213401,PONTE SERRADA,-52.014537512532996,-26.874912827643104
4213500,PORTO BELO,-48.602756739584294,-27.1494662097186
4213609,PORTO UNIÃO,-51.081604633596605,-26.2300048980861
4213708,POUSO REDONDO,-49.9556521355194,-27.2510862782106
4213807,PRAIA GRANDE,-49.960591976336005,-29.1957763636175
4213906,PRESIDENTE CASTELLO BRANCO,-51.8113755382464,-27.2199421946146
4214003,PRESIDENTE GETÚLIO,-49.622086169137894,-27.0414082411233
4214102,PRESIDENTE NEREU,-49.40329277108871,-27.2873292141085
4214151,PRINCESA,-53.5981058756425,-26.444335206820604
4214201,QUILOMBO,-52.7276095700875,-26.7400555498141
4214300,RANCHO QUEIMADO,-49.00843237996389,-27.677208864110103
4214409,RIO DAS ANTAS,-51.0760199431708,-26.8970674359054
4214508,RIO DO CAMPO,-50.139588913039105,-26.942308431128602
4214607,RIO DO OESTE,-49.8028622167011,-27.1911665180101
4214706,RIO DOS CEDROS,-49.2723794435685,-26.7491298161626
4214805,RIO DO SUL,-49.6432375290983,-27.2179032254389
4214904,RIO FORTUNA,-49.105093802571,-28.132591388637902
4215000,RIO NEGRINHO,-49.5172950755857,-26.255325027926997
4215059,RIO RUFINO,-49.777591804269505,-27.863235479243002
4215075,RIQUEZA,-53.3252862115099,-27.067594164579603
4215109,RODEIO,-49.3047072334636,-26.9435016683708
4215208,ROMELÂNDIA,-53.320158400046,-26.679463563118
4215307,SALETE,-50.0017307310962,-26.9752443334315
4215356,SALTINHO,-53.058631248926,-26.608558919573397
4215406,SALTO VELOSO,-51.40520807795689,-26.903164607691696
4215455,SANGÃO,-49.1340298641987,-28.633222922912196
4215505,SANTA CECÍLIA,-50.4229016203405,-26.9569007446141
4215554,SANTA HELENA,-53.6199878739379,-26.9398439236403
4215604,SANTA ROSA DE LIMA,-49.125091302939396,-28.0356055728432
4215653,SANTA ROSA DO SUL,-49.717626373592395,-29.135288218564302
4215679,SANTA TEREZINHA,-50.0055291871441,-26.7809823539531
4215687,SANTA TEREZINHA DO PROGRESSO,-53.199846961656895,-26.6197755738665
4215695,SANTIAGO DO SUL,-52.675949479347,-26.634809090896603
4215703,SANTO AMARO DA IMPERATRIZ,-48.7802399213721,-27.6897477584618
4215752,SÃO BERNARDINO,-52.9655387397374,-26.473278246255802
4215802,SÃO BENTO DO SUL,-49.3869788951345,-26.2494854185392
4215901,SÃO BONIFÁCIO,-48.9293119585962,-27.8964966985261
4216008,SÃO CARLOS,-53.017394273321,-27.078635077896102
4216057,SÃO CRISTOVÃO DO SUL,-50.434628933086,-27.2829466733989
4216107,SÃO DOMINGOS,-52.5372274685343,-26.5578303695187
4216206,SÃO FRANCISCO DO SUL,-48.6375707581745,-26.244017884154
4216255,SÃO JOÃO DO OESTE,-53.5959666797443,-27.097482625441497
4216305,SÃO JOÃO BATISTA,-48.8570042802462,-27.2958805567379
4216354,SÃO JOÃO DO ITAPERIÚ,-48.7677653867626,-26.617454046311803
4216404,SÃO JOÃO DO SUL,-49.806571385691996,-29.223479791248398
4216503,SÃO JOAQUIM,-49.9367417605442,-28.294712499211997
4216602,SÃO JOSÉ,-48.61602271586639,-27.590312077248697
4216701,SÃO JOSÉ DO CEDRO,-53.5001241069131,-26.4560602968492
4216800,SÃO JOSÉ DO CERRITO,-50.5813861763305,-27.6685865187534
4216909,SÃO LOURENÇO DO OESTE,-52.851333666950204,-26.3551901645503
4217006,SÃO LUDGERO,-49.1756843247193,-28.326895525075802
4217105,SÃO MARTINHO,-48.9777862480356,-28.16449528961
4217154,SÃO MIGUEL DA BOA VISTA,-53.2545563766802,-26.694475145317
4217204,SÃO MIGUEL DO OESTE,-53.518839406156104,-26.7264271766606
4217253,SÃO PEDRO DE ALCÂNTARA,-48.7876695873071,-27.567170093390104
4217303,SAUDADES,-52.9955697272511,-26.9197569510449
4217402,SCHROEDER,-49.0732596915149,-26.4209759126271
4217501,SEARA,-52.3028548279905,-27.145697622874604
4217550,SERRA ALTA,-53.04627634154549,-26.7247733740512
4217600,SIDERÓPOLIS,-49.420540933003,-28.5951024182345
4217709,SOMBRIO,-49.6342103641341,-29.109132756826
4217758,SUL BRASIL,-52.96420479572989,-26.736936209706002
4217808,TAIÓ,-50.00509646427239,-27.117937300220397
4217907,TANGARÁ,-51.245914375254,-27.1010111042277
4217956,TIGRINHOS,-53.1575419839148,-26.6894748377594
4218004,TIJUCAS,-48.6320705638696,-27.239453607210603
4218103,TIMBÉ DO SUL,-49.8441177627943,-28.8325174934795
4218202,TIMBÓ,-49.2777122897972,-26.822902574987804
4218251,TIMBÓ GRANDE,-50.6746741364894,-26.617828491043802
4218301,TRÊS BARRAS,-50.305419367994794,-26.11409633676
4218350,TREVISO,-49.455933378851,-28.518484857940802
4218400,TREZE DE MAIO,-49.1448153071747,-28.558140037514
4218509,TREZE TÍLIAS,-51.4146746650895,-26.9985363058706
4218608,TROMBUDO CENTRAL,-49.792478234056,-27.3030195290903
4218707,TUBARÃO,-49.005268077024496,-28.480033947850103
4218756,TUNÁPOLIS,-53.641459736047004,-26.9722235914893
4218806,TURVO,-49.6808657451159,-28.9247492173882
4218855,UNIÃO DO OESTE,-52.85149645643251,-26.761737013747503
4218905,URUBICI,-49.5882056111042,-28.0045549120329
4218954,URUPEMA,-49.873211242398796,-27.952685809815897
4219002,URUSSANGA,-49.319107918564704,-28.519966203921104
4219101,VARGEÃO,-52.154105650118,-26.8639833173705
4219150,VARGEM,-50.9781506256549,-27.489970100429602
4219176,VARGEM BONITA,-51.7447401814046,-27.0032416045091
4219200,VIDAL RAMOS,-49.3682191726114,-27.3957786986881
4219309,VIDEIRA,-51.1517052828326,-27.0061290679698
4219358,VITOR MEIRELES,-49.8307519609684,-26.8815776185781
4219408,WITMARSUM,-49.8042033754401,-26.926742723396
4219507,XANXERÊ,-52.4046671389754,-26.8745844992386
4219606,XAVANTINA,-52.3428505099137,-27.0702501470745
4219705,XAXIM,-52.5349325183039,-26.9637194992369
4219853,ZORTÉA,-51.5495663068408,-27.4502514116819
4300034,ACEGUÁ,-54.1647315363634,-31.8640153042621
4300059,ÁGUA SANTA,-52.034632789162295,-28.175054748511897
4300109,AGUDO,-53.2586916877151,-29.645663363249604
4300208,AJURICABA,-53.7728188899873,-28.2377290066893
4300307,ALECRIM,-54.7670962217407,-27.6610744578017
4300406,ALEGRETE,-55.7958701453331,-29.7820432091245
4300455,ALEGRIA,-54.0573664131385,-27.837299956370302
4300471,ALMIRANTE TAMANDARÉ DO SUL,-52.9137145496944,-28.1137262870376
4300505,ALPESTRE,-53.037366048551206,-27.2487687566901
4300554,ALTO ALEGRE,-52.99075528068911,-28.7747455370691
4300570,ALTO FELIZ,-51.315815667840795,-29.3901391668448
4300604,ALVORADA,-51.0777294542001,-29.997493064742304
4300638,AMARAL FERRADOR,-52.251270396969794,-30.8751476011694
4300646,AMETISTA DO SUL,-53.192177261996896,-27.3564254737849
4300661,ANDRÉ DA ROCHA,-51.5737379712009,-28.6319772028819
4300703,ANTA GORDA,-52.0158234394073,-28.9708843631015
4300802,ANTÔNIO PRADO,-51.2835769243409,-28.855437624629804
4300851,ARAMBARÉ,-51.5013182505968,-30.909345550011896
4300877,ARARICÁ,-50.925676614680796,-29.6172435929301
4300901,ARATIBA,-52.3038319547884,-27.394444128894897
4301008,ARROIO DO MEIO,-51.9474494916139,-29.3988907191368
4301057,ARROIO DO SAL,-49.932957517978004,-29.592960743965502
4301073,ARROIO DO PADRE,-52.4333015044096,-31.4406439930693
4301107,ARROIO DOS RATOS,-51.733806866457996,-30.090013114676598
4301206,ARROIO DO TIGRE,-53.0863955671765,-29.3358596133036
4301305,ARROIO GRANDE,-53.082248348218094,-32.2363441256672
4301404,ARVOREZINHA,-52.17951193952929,-28.8730493916397
4301503,AUGUSTO PESTANA,-53.9894700807226,-28.5133519891142
4301552,ÁUREA,-52.0541756691329,-27.693786650391
4301602,BAGÉ,-54.10708328517,-31.3305018415475
4301636,BALNEÁRIO PINHAL,-50.2367010760971,-30.239750927033896
4301651,BARÃO,-51.497537680897295,-29.3808640678083
4301701,BARÃO DE COTEGIPE,-52.377750325027506,-27.617092567143196
4301750,BARÃO DO TRIUNFO,-51.7376694748388,-30.3904838547345
4301800,BARRACÃO,-51.4601514583785,-27.6802298713897
4301859,BARRA DO GUARITA,-53.714412693305796,-27.188069961494197
4301875,BARRA DO QUARAÍ,-57.557060324812205,-30.2110754079217
4301909,BARRA DO RIBEIRO,-51.300873600611496,-30.292675499886798
4301925,BARRA DO RIO AZUL,-52.4141049464501,-27.4087577154522
4301958,BARRA FUNDA,-53.03629666960361,-27.9238258451753
4302006,BARROS CASSAL,-52.5877521245,-29.087704360738503
4302055,BENJAMIN CONSTANT DO SUL,-52.6022250047219,-27.5085835626576
4302105,BENTO GONÇALVES,-51.5155603063239,-29.1674019331912
4302154,BOA VISTA DAS MISSÕES,-53.312756393758,-27.6661110350384
4302204,BOA VISTA DO BURICÁ,-54.10948125526979,-27.6715669967826
4302220,BOA VISTA DO CADEADO,-53.8137346351149,-28.577434475480498
4302238,BOA VISTA DO INCRA,-53.388704960602894,-28.8184880340187
4302253,BOA VISTA DO SUL,-51.6772718371373,-29.3501193714924
4302303,BOM JESUS,-50.433349269980205,-28.6705776756427
4302352,BOM PRINCÍPIO,-51.355519097396005,-29.494485114945697
4302378,BOM PROGRESSO,-53.8667908856402,-27.546774204155398
4302402,BOM RETIRO DO SUL,-51.943846765958604,-29.607422619857303
4302451,BOQUEIRÃO DO LEÃO,-52.4280502644718,-29.305157917908502
4302501,BOSSOROCA,-54.9098109252545,-28.7307243302239
4302584,BOZANO,-53.77240213876411,-28.3662899401941
4302600,BRAGA,-53.74432938207521,-27.6191925075347
4302659,BROCHIER,-51.58891597165339,-29.5555279555572
4302709,BUTIÁ,-51.9614829532158,-30.1161440126473
4302808,CAÇAPAVA DO SUL,-53.4875689200414,-30.5147432340801
4302907,CACEQUI,-54.8277276903362,-29.8802876604795
4303004,CACHOEIRA DO SUL,-52.893412558482,-30.045819979727398
4303103,CACHOEIRINHA,-51.0936769542628,-29.950629444344695
4303202,CACIQUE DOBLE,-51.6641134498382,-27.7682324660163
4303301,CAIBATÉ,-54.63788670420871,-28.2910748191668
4303400,CAIÇARA,-53.431895485104,-27.280940664627
4303509,CAMAQUÃ,-51.8146009062211,-30.8507043892559
4303558,CAMARGO,-52.2037989732514,-28.589237531547
4303608,CAMBARÁ DO SUL,-50.1437653842536,-29.0481752734456
4303673,CAMPESTRE DA SERRA,-51.095664004837396,-28.796512246898104
4303707,CAMPINA DAS MISSÕES,-54.8453289508288,-27.991690028400303
4303806,CAMPINAS DO SUL,-52.6331044777763,-27.711601416101498
4303905,CAMPO BOM,-51.0588699242785,-29.675685097122802
4304002,CAMPO NOVO,-53.80281386867371,-27.6744926102172
4304101,CAMPOS BORGES,-52.998914733228,-28.892131767326497
4304200,CANDELÁRIA,-52.7896684388192,-29.6712854159647
4304309,CÂNDIDO GODÓI,-54.75283404289411,-27.951318068101
4304358,CANDIOTA,-53.677804642512704,-31.5610097235535
4304408,CANELA,-50.8148673493636,-29.3579718504151
4304507,CANGUÇU,-52.6762858320724,-31.3938595243163
4304606,CANOAS,-51.1810297806876,-29.918696706490604
4304614,CANUDOS DO VALE,-52.2323826172485,-29.3235252962996
4304622,CAPÃO BONITO DO SUL,-51.395158462703506,-28.125975294924803
4304630,CAPÃO DA CANOA,-50.0200224442732,-29.7614666401198
4304655,CAPÃO DO CIPÓ,-54.5546989999907,-28.9316275195542
4304663,CAPÃO DO LEÃO,-52.4870075720627,-31.766838656648602
4304671,CAPIVARI DO SUL,-50.5088079340934,-30.1496596629382
4304689,CAPELA DE SANTANA,-51.3217693454114,-29.701944851983104
4304697,CAPITÃO,-51.985968845638894,-29.2694996085818
4304705,CARAZINHO,-52.7918973881038,-28.2865105908949
4304713,CARAÁ,-50.435756429569594,-29.778637456240396
4304804,CARLOS BARBOSA,-51.503817629983594,-29.298296805874
4304853,CARLOS GOMES,-51.917576229865205,-27.714892075086397
4304903,CASCA,-51.9832326574164,-28.5598740168421
4304952,CASEIROS,-51.69268282233029,-28.2735654702811
4305009,CATUÍPE,-54.0123868476744,-28.2542344724617
4305108,CAXIAS DO SUL,-51.178860205883,-29.166899011062103
4305116,CENTENÁRIO,-52.0020538458457,-27.762847130393897
4305124,CERRITO,-52.814802332280905,-31.852639126784002
4305132,CERRO BRANCO,-52.941977801743896,-29.6562871949217
4305157,CERRO GRANDE,-53.1659130764764,-27.607980134736902
4305173,CERRO GRANDE DO SUL,-51.753103265218705,-30.6020289289506
4305207,CERRO LARGO,-54.7399972398551,-28.1478408769518
4305306,CHAPADA,-53.0672769044206,-28.0584504612393
4305355,CHARQUEADAS,-51.62500605218471,-29.9568003630446
4305371,CHARRUA,-52.029411953513495,-27.952831101069602
4305405,CHIAPETTA,-53.9457497023822,-27.917364754007803
4305439,CHUÍ,-53.462675141684294,-33.687566868729704
4305447,CHUVISCA,-51.978542222628406,-30.757426711190902
4305454,CIDREIRA,-50.2090923338719,-30.1811699861621
4305504,CIRÍACO,-51.883031291955795,-28.3443025435146
4305587,COLINAS,-51.8685755464998,-29.3925368716088
4305603,COLORADO,-52.9931763194633,-28.5229477598944
4305702,CONDOR,-53.4889433308529,-28.2052957752937
4305801,CONSTANTINA,-52.987738832113706,-27.730411086445
4305835,COQUEIRO BAIXO,-52.09460255964029,-29.1792568012569
4305850,COQUEIROS DO SUL,-52.77880084555039,-28.117428320628
4305871,CORONEL BARROS,-54.0736624302888,-28.3845408586763
4305900,CORONEL BICACO,-53.709128106501396,-27.7178730196391
4305934,CORONEL PILAR,-51.6849345965552,-29.2727100754175
4305959,COTIPORÃ,-51.6964336774026,-28.9985764275982
4305975,COXILHA,-52.3002778295103,-28.1213417107792
4306007,CRISSIUMAL,-54.10003490616529,-27.4980122693927
4306056,CRISTAL,-52.0494104017764,-30.999345191821998
4306072,CRISTAL DO SUL,-53.249184495257396,-27.4536295671694
4306106,CRUZ ALTA,-53.6052407621196,-28.642446608489102
4306130,CRUZALTENSE,-52.6481429882271,-27.6648881085743
4306205,CRUZEIRO DO SUL,-51.9915758851734,-29.5082909687012
4306304,DAVID CANABARRO,-51.852249056523,-28.384611534059896
4306320,DERRUBADAS,-53.8651194603325,-27.2653909362973
4306353,DEZESSEIS DE NOVEMBRO,-55.0482085020399,-28.2268764434985
4306379,DILERMANDO DE AGUIAR,-54.2135603845021,-29.7019639097539
4306403,DOIS IRMÃOS,-51.087619313020895,-29.5841587789047
4306429,DOIS IRMÃOS DAS MISSÕES,-53.5308646235229,-27.6575367314489
4306452,DOIS LAJEADOS,-51.8351029868648,-28.9752053862425
4306502,DOM FELICIANO,-52.103933579678,-30.708598426314996
4306551,DOM PEDRO DE ALCÂNTARA,-49.8495499617296,-29.3701870791044
4306601,DOM PEDRITO,-54.67413018382361,-30.981267056751104
4306700,DONA FRANCISCA,-53.362333180785,-29.624852491347298
4306734,DOUTOR MAURÍCIO CARDOSO,-54.3582679905268,-27.509212613712503
4306759,DOUTOR RICARDO,-51.984904392116206,-29.099031060960304
4306767,ELDORADO DO SUL,-51.310418926013,-29.9992925945868
4306809,ENCANTADO,-51.87302313436479,-29.2399172072227
4306908,ENCRUZILHADA DO SUL,-52.5220453898558,-30.5436573247692
4306924,ENGENHO VELHO,-52.9119205030241,-27.708586519665104
4306932,ENTRE-IJUÍS,-54.271431851194706,-28.3627942778995
4306957,ENTRE RIOS DO SUL,-52.7350679521256,-27.5288579316363
4306973,EREBANGO,-52.2997114029771,-27.8491959408603
4307005,ERECHIM,-52.27587689788711,-27.633405810801
4307054,ERNESTINA,-52.5721762088587,-28.4971546905367
4307104,HERVAL,-53.394337860891106,-32.026743551158496
4307203,ERVAL GRANDE,-52.5701120523532,-27.393336674507605
4307302,ERVAL SECO,-53.5095730836612,-27.5494171265095
4307401,ESMERALDA,-51.18879366246139,-28.0572763479842
4307450,ESPERANÇA DO SUL,-53.9927678151194,-27.3599436088412
4307500,ESPUMOSO,-52.841926970944,-28.731445142544302
4307559,ESTAÇÃO,-52.2704857966567,-27.9090063415288
4307609,ESTÂNCIA VELHA,-51.1742939249861,-29.6501479676013
4307708,ESTEIO,-51.143837339432004,-29.852186295458104
4307807,ESTRELA,-51.9702602941755,-29.5034718768222
4307815,ESTRELA VELHA,-53.1602937786865,-29.179661361701303
4307831,EUGÊNIO DE CASTRO,-54.1481126184862,-28.5250597626107
4307864,FAGUNDES VARELA,-51.691448747733,-28.882134312618103
4307906,FARROUPILHA,-51.348349573769795,-29.223679186835103
4308003,FAXINAL DO SOTURNO,-53.4390648197058,-29.574329539770698
4308052,FAXINALZINHO,-52.670591242164704,-27.425415506908198
4308078,FAZENDA VILANOVA,-51.8211830446408,-29.5885745296736
4308102,FELIZ,-51.3101021353557,-29.453970926152
4308201,FLORES DA CUNHA,-51.182220576935904,-29.0311421436903
4308250,FLORIANO PEIXOTO,-52.0856070999391,-27.8625092778995
4308300,FONTOURA XAVIER,-52.3449531837753,-28.9821677891754
4308409,FORMIGUEIRO,-53.5002944149445,-29.9976338154204
4308433,FORQUETINHA,-52.096917058527204,-29.380633784728698
4308458,FORTALEZA DOS VALOS,-53.2355232639118,-28.7878829709941
4308508,FREDERICO WESTPHALEN,-53.40077673885139,-27.358882412381
4308607,GARIBALDI,-51.5295484587997,-29.254549112824503
4308656,GARRUCHOS,-55.6340719501044,-28.1894767900687
4308706,GAURAMA,-52.1001384605265,-27.5838577562615
4308805,GENERAL CÂMARA,-51.763430685100296,-29.902983741364004
4308854,GENTIL,-52.0345235699367,-28.4338484670158
4308904,GETÚLIO VARGAS,-52.249574123331,-27.875911930525604
4309001,GIRUÁ,-54.3508400776839,-28.0297443728968
4309050,GLORINHA,-50.7862074318938,-29.8771339612804
4309100,GRAMADO,-50.8719457002814,-29.3797375183577
4309126,GRAMADO DOS LOUREIROS,-52.9182179830321,-27.444385021406998
4309159,GRAMADO XAVIER,-52.577837756966495,-29.269936217535502
4309209,GRAVATAÍ,-50.9907929747741,-29.9455189133363
4309258,GUABIJU,-51.691047358074705,-28.5406715310391
4309308,GUAÍBA,-51.31468366372479,-30.1086019223736
4309407,GUAPORÉ,-51.8906506874927,-28.8491336404505
4309506,GUARANI DAS MISSÕES,-54.5605559296609,-28.1417792573454
4309555,HARMONIA,-51.414039704658,-29.5490490867874
4309571,HERVEIRAS,-52.6501705958055,-29.457043810903397
4309605,HORIZONTINA,-54.308791510895794,-27.6300969136806
4309654,HULHA NEGRA,-53.867824794008705,-31.4050982483871
4309704,HUMAITÁ,-53.9765055737001,-27.5614898161207
4309753,IBARAMA,-53.1332000129437,-29.4207443610837
4309803,IBIAÇÁ,-51.8572520902201,-28.048849521490503
4309902,IBIRAIARAS,-51.6353239891883,-28.3692267294479
4309951,IBIRAPUITÃ,-52.5193855878489,-28.615020415163304
4310009,IBIRUBÁ,-53.088354019523294,-28.627607782438
4310108,IGREJINHA,-50.798710733321705,-29.5722204557553
4310207,IJUÍ,-53.918066835708,-28.388536540984898
4310306,ILÓPOLIS,-52.1221574946372,-28.929152731799604
4310330,IMBÉ,-50.1305799407181,-29.97477782067
4310363,IMIGRANTE,-51.77019051007439,-29.3521581197828
4310405,INDEPENDÊNCIA,-54.18810833458961,-27.847331558066898
4310413,INHACORÁ,-54.012545591408006,-27.8804544583429
4310439,IPÊ,-51.2799101922001,-28.818328031830397
4310462,IPIRANGA DO SUL,-52.42506064414471,-27.9359842848544
4310504,IRAÍ,-53.2642960185149,-27.192281975018396
4310538,ITAARA,-53.7578492490045,-29.6028879547439
4310553,ITACURUBI,-55.2327232640516,-28.802205033087002
4310579,ITAPUCA,-52.172366845203506,-28.7802957029811
4310603,ITAQUI,-56.5571334970304,-29.128636899060897
4310652,ITATI,-50.101782261394796,-29.500248495475603
4310702,ITATIBA DO SUL,-52.45244325470549,-27.3832919400558
4310751,IVORÁ,-53.58088561943979,-29.5195344843337
4310801,IVOTI,-51.1595741943299,-29.5941565228625
4310850,JABOTICABA,-53.2843894020471,-27.631222386294
4310876,JACUIZINHO,-53.0565506587969,-29.033816356111696
4310900,JACUTINGA,-52.54317280643029,-27.7284936335667
4311007,JAGUARÃO,-53.3775229153129,-32.563568668515
4311106,JAGUARI,-54.693846671329204,-29.4973467312154
4311122,JAQUIRANA,-50.358036722200204,-28.880567591349397
4311130,JARI,-54.219935820282004,-29.290081096840503
4311155,JÓIA,-54.1159648970211,-28.645623534628
4311205,JÚLIO DE CASTILHOS,-53.683099614610995,-29.226449119274804
4311239,LAGOA BONITA DO SUL,-53.0169831807835,-29.4941314004424
4311254,LAGOÃO,-52.775028908259706,-29.224316401148897
4311270,LAGOA DOS TRÊS CANTOS,-52.8578352424045,-28.569468132747
4311304,LAGOA VERMELHA,-51.52722852914471,-28.208870246212395
4311403,LAJEADO,-51.967827700500095,-29.465454402471
4311429,LAJEADO DO BUGRE,-53.1813871337597,-27.690769408380298
4311502,LAVRAS DO SUL,-53.898476655467604,-30.8120099930395
4311601,LIBERATO SALZANO,-53.0748607372178,-27.5964701638556
4311627,LINDOLFO COLLOR,-51.208155321557705,-29.6008035857933
4311643,LINHA NOVA,-51.2019020947684,-29.4626386025506
4311700,MACHADINHO,-51.66750736046921,-27.5681399699086
4311718,MAÇAMBARÁ,-56.0636134817356,-29.1461441991842
4311734,MAMPITUBA,-49.9365135523956,-29.210649419724497
4311759,MANOEL VIANA,-55.491662539453,-29.580537182645397
4311775,MAQUINÉ,-50.2033948126293,-29.6791370128964
4311791,MARATÁ,-51.555566883264106,-29.555322967598
4311809,MARAU,-52.1967769340001,-28.448453927276397
4311908,MARCELINO RAMOS,-51.9133189437274,-27.4613912128695
4311981,MARIANA PIMENTEL,-51.5873429914433,-30.3536222023384
4312005,MARIANO MORO,-52.14889181732799,-27.352612788347503
4312054,MARQUES DE SOUZA,-52.0978044284152,-29.329137344053603
4312104,MATA,-54.452435481935204,-29.569391775553605
4312138,MATO CASTELHANO,-52.1972608812043,-28.275761741248
4312153,MATO LEITÃO,-52.133029326332505,-29.5248303377978
4312179,MATO QUEIMADO,-54.61683687772679,-28.255815987012703
4312203,MAXIMILIANO DE ALMEIDA,-51.801718197005904,-27.634940651760896
4312252,MINAS DO LEÃO,-52.0512801985772,-30.122439510724696
4312302,MIRAGUAÍ,-53.6859940447681,-27.4960764230659
4312351,MONTAURI,-52.0761081911119,-28.653207185055297
4312377,MONTE ALEGRE DOS CAMPOS,-50.7828337051116,-28.685071775718697
4312385,MONTE BELO DO SUL,-51.6315592453903,-29.1599412231295
4312401,MONTENEGRO,-51.4612993756819,-29.6881186098638
4312427,MORMAÇO,-52.69282631505649,-28.693351220219196
4312443,MORRINHOS DO SUL,-49.932762974333,-29.3629636300424
4312450,MORRO REDONDO,-52.657780201394395,-31.582203227446197
4312476,MORRO REUTER,-51.080088347807205,-29.5393416585882
